HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
Earth,0.0,55 Cancri e,33.15025663083252,0.0,0.0,32.765009901328504,0.0,1214.0250884582786,191.29841437920675,0
Earth,0.0,TRAPPIST-1e,20.601207446454815,0.0,499.5372902104433,339.5225732536129,647.8429579547701,0.0,0.0,1
Europa,1.0,TRAPPIST-1e,31.452283842665892,0.0,0.0,1.0975599442698454,0.0,3.467926969932822,0.0,1
Mars,0.0,TRAPPIST-1e,40.37064955152816,0.0,2072.6838042005834,0.0,2.3476052296598175,5.137116440640009,0.0,0
Earth,1.0,TRAPPIST-1e,15.478377866029312,0.0,0.0,3.476673182575421,1.2954401726467903,8.016434165083542,0.0,1
Mars,1.0,TRAPPIST-1e,40.209750526659604,0.0,0.0,7.091457267281155,0.0,1.9253273983964228,0.0,1
Earth,0.0,TRAPPIST-1e,44.229024305704826,0.0,577.718334833625,11.1784619472193,0.0,9.752596382657815,2.7219356757214874,0
Earth,1.0,TRAPPIST-1e,25.58629770244007,0.0,0.0,0.0,0.0,0.10722831925257292,0.0,1
Earth,0.0,TRAPPIST-1e,13.813536150263166,0.0,8.914988243483744,5.505210021623885,508.2761545922353,3.3476803144954586,3.6093353418409677,1
Europa,0.0,55 Cancri e,31.558691997340432,0.0,21.952127449491954,3160.0560767685492,0.1863569695476508,5.520490651869821,681.7638520934478,0
Earth,0.0,TRAPPIST-1e,28.970184055181075,0.0,0.0,606.0255788037089,0.01671660047551571,458.9017101650687,4.637221028278363,0
Europa,0.0,TRAPPIST-1e,41.30306607509574,0.0,0.7260966069062813,468.84399210256026,212.5567962946342,2.688290530204676,545.3787424844525,0
Europa,0.0,TRAPPIST-1e,49.52917882888315,0.0,6.360441556588507,517.0476563449703,80.32971110084374,3.6464661610369853,0.0,0
Europa,1.0,TRAPPIST-1e,32.1920219834561,0.0,0.0,0.0,0.25336100863583755,0.42201430256632877,0.3204675007139577,1
Mars,0.0,TRAPPIST-1e,42.98808147180058,0.0,772.3534835202963,2.000347397177133,391.56123633932623,19.49499577628568,1.633027415518961,0
Earth,0.0,TRAPPIST-1e,40.260875086397405,0.0,1.8391948760466514,365.014549599588,106.22959073822562,2.141449060206424,241.48690387708524,0
Mars,0.0,TRAPPIST-1e,38.79584963485867,0.0,1214.5192560397657,0.0,812.8367295665574,202.4102103820613,0.0,0
Mars,0.0,TRAPPIST-1e,17.670940221123423,0.0,306.02155719528224,0.0,896.023196324167,0.0,2.1868923211792053,1
Earth,1.0,PSO J318.5-22,16.58211806536018,0.0,1.1867120317351947,8.43279743843997,2.61160449048869,6.121202513254403,3.6647875627105178,1
Earth,0.0,TRAPPIST-1e,40.21057907960391,0.0,0.3361630206138997,546.6596552783857,2.1662838150028145,308.4572415486344,26.856841789724804,0
Earth,0.0,55 Cancri e,22.67197598963192,0.0,0.0,9.038195061545487,0.0,0.0,0.0,1
Europa,1.0,TRAPPIST-1e,61.46281952388472,0.0,3.1227037294653863,1360.2564864379135,0.0,411.34444824535944,14.2166080547678,1
Earth,1.0,TRAPPIST-1e,27.073308390341253,0.0,0.0,2.3747702259291943,0.6044652895864664,0.0,0.9395277318108397,1
Earth,0.0,TRAPPIST-1e,24.989890230828262,0.0,0.0,7.198854626786478,859.8666441084214,0.0,0.0,1
Earth,1.0,TRAPPIST-1e,62.18110213730761,0.0,0.0,2985.912929224563,0.0,0.0,0.0,1
Earth,0.0,TRAPPIST-1e,13.913428803557757,0.0,180.87918733399047,536.1869437213884,592.2160659340085,2.1391587866919997,1.6534735657996757,1
Europa,0.0,TRAPPIST-1e,43.48316690215285,0.0,0.20235141569377846,8447.087350381611,2.823321467515674,1682.1239889092747,580.2593287185231,0
Earth,0.0,TRAPPIST-1e,67.66288578134912,0.0,2.299683045570032,5.243244904128778,2.674322344471915,0.0,1184.1866769041487,0
Earth,1.0,PSO J318.5-22,3.137354563624468,0.0,0.33302440989771287,2.1985709829817246,0.5153191697865156,3.123232213027607,0.0,1
Earth,1.0,TRAPPIST-1e,23.752062188407475,0.0,0.0,0.0,0.8288748117780184,2.6423182263152807,0.0,1
Earth,1.0,TRAPPIST-1e,14.782561189636557,0.0,3.3772039126660207,5.151994769305717,1.541624973860415,0.0,0.0,1
Earth,1.0,TRAPPIST-1e,18.97872700123012,0.0,0.0,4.282074177272787,0.44893711421181104,5.610886252629157,0.30237641533658666,1
Earth,1.0,TRAPPIST-1e,29.039230551063532,0.0,0.0,8.206198082066157,0.0,3.8455098340059553,1.5840185450745012,1
Earth,1.0,TRAPPIST-1e,4.492707225771259,0.0,0.0,1.5468201778240238,0.0,0.0,3.1093988598370967,1
Earth,0.0,TRAPPIST-1e,20.35621315069721,0.0,1.8256883160556454,946.9755851054964,0.05143889666168033,7.081086850908779,157.2898878121901,0
Earth,0.0,TRAPPIST-1e,18.73144582804936,0.0,22.20781729305584,2.250006117219873,560.7198961631753,0.0,0.0,0
Earth,0.0,PSO J318.5-22,22.183694813701745,0.0,0.562731371223966,6.448563540218217,0.6933901216713494,4.656375610667977,93.73497871198553,0
Europa,0.0,TRAPPIST-1e,28.09557068749083,0.0,2.9801763733206155,671.6237125393229,1478.3915824400547,444.8843680034055,4.539046277901163,0
Europa,0.0,TRAPPIST-1e,51.75686213052079,0.0,1.037380095799878,13.128597759809697,2.06111855861355,8.619935665862798,1294.7234479822046,1
Earth,0.0,TRAPPIST-1e,42.831854564923546,0.0,17.067530109009635,373.22063364050615,0.0,0.0,13.7160432251274,1
Earth,0.0,TRAPPIST-1e,42.84009677133689,0.0,299.490962001384,0.0,53.36445610709382,0.0,816.2340452441337,1
Europa,0.0,TRAPPIST-1e,39.26218955803761,0.0,8.844643631506875,443.6747141920552,0.48580378950693937,6.353041229749971,2039.0895737143517,0
Earth,0.0,TRAPPIST-1e,30.178393097790323,0.0,62.80700061956799,430.0906367968817,0.4140701913313558,239.26271055837992,5.622976454727507,0
Earth,0.0,TRAPPIST-1e,32.32234806053155,0.0,0.0,0.0,21.704849077706868,0.0,2076.3127023177367,0
Earth,0.0,TRAPPIST-1e,38.37769558230847,0.0,0.0,2212.2028048645875,7.0444016682140305,0.0,0.0,0
Europa,0.0,TRAPPIST-1e,27.997099497118263,0.0,0.0,3253.2545826382575,0.8579594174558891,6.550241464388273,0.8618702814775354,1
Earth,0.0,TRAPPIST-1e,23.499723025861897,0.0,9.307327662024619,10.245820894027155,3.7600980241418034,7.842086080474343,23.613173171167606,0
Earth,1.0,TRAPPIST-1e,26.293782093107055,0.0,0.20616253535101103,0.0,0.0,0.0,0.0,1
Mars,1.0,TRAPPIST-1e,39.19313508088888,0.0,0.0,0.0,0.0,0.0,0.0,1
Europa,0.0,TRAPPIST-1e,43.62754360654369,0.0,0.0,3.3341058158849486,2.561694971753498,1.1353240905679067,6.602490212071565,1
Earth,0.0,TRAPPIST-1e,23.20201199420649,0.0,114.50552611234379,0.0,712.6537110389795,0.0,0.0,1
Europa,0.0,55 Cancri e,52.29826691901456,0.0,0.578996543449359,506.5412813181701,0.0,3660.618508827873,697.4256331750797,0
Earth,0.0,TRAPPIST-1e,41.139493883906034,0.0,943.1366595124514,6.545618341759312,73.35596208844117,8.795225087582626,0.0,0
Mars,0.0,TRAPPIST-1e,43.014310181713334,0.0,1756.5232331997836,9.695980938054111,0.0,3.392145927759797,0.0,0
Europa,1.0,55 Cancri e,40.86111430998675,0.0,2.020469351804454,57.215466741830085,0.0,0.0,7.482842103172759,1
Europa,0.0,TRAPPIST-1e,21.280063845407764,0.0,988.7205496414388,10.280901799420679,0.0,10.002263109605469,176.9502598430048,0
Mars,1.0,TRAPPIST-1e,26.17309690568332,0.0,0.0,1.796823604798,1.7626969023510906,0.0,4.6159974952206175,1
