fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.359099362793025,0.23207985583449173,0.21609473606975443,3.844388348320879,0.05757886747714411,51.200136509907466,142.44895600213758,0.9920911800420107,3.1778969602944085,0.38626628413464265,10.660886556626403,5
6.794136289528956,0.25476490179868166,0.28296834536048565,8.929218318100851,0.04457083403028386,8.83838481522056,177.96175411467974,0.9970184082645913,3.2305899623885064,0.641095523261928,9.478044399174193,5
5.578697222032039,0.20784626559905078,0.3240938814792261,2.876410509389611,0.04110965074168498,63.29791433266457,158.39502936573928,0.9900579508892765,3.0774713437138916,0.3805867018451148,11.104375527208843,6
6.53463671015234,0.4147226576485021,0.3491600457802851,0.9250552483378098,0.03366888806321273,45.70081119628087,151.49526216635596,0.9941668449584941,3.5278905641377323,0.4191725412355014,10.032759039332321,7
6.665862855111675,0.3075194494833223,0.1927666445848922,2.41591425247258,0.0644090085064679,25.34444092336701,132.66002029991648,0.990007922823539,3.100359957160153,0.3841883922113398,12.800422435264599,7
6.610565751474215,0.2357506457500467,0.2852776641970228,8.81286192013515,0.07333435972027652,41.665559276367475,142.2501603636151,0.9965873722883165,2.9932536765706885,0.5461335786710327,9.05591526889286,5
7.327575266298081,0.1618451088535759,0.29797991520313927,9.191367652264516,0.05405968284317435,32.19225122648537,117.48617907762525,0.9927978719746788,3.220793654155529,0.5541405647245716,10.42797230821833,5
6.5577226175610415,0.14208385183655076,0.08206356938209267,11.754874344581104,0.056910108774550716,35.19298759519473,194.0556570758362,0.9963707940934636,3.3226290402598533,0.5710418067090998,9.844165640267708,5
6.127830416159224,0.310616745932615,0.2900369110223808,17.889668987987246,0.053016373842309936,48.71396127367929,207.48001185218075,0.9965916950029305,3.748582998899707,0.5439825931359268,12.016173224118997,6
5.663358660516615,0.43502484235314004,0.2343606615700978,3.6803701989098085,0.04121458790778118,47.05192867689612,118.90140759326165,0.9908471884025978,3.468749410620327,0.3501001251399809,9.86644644722859,7
6.872218700301573,0.3746567497543478,0.29642479334576394,6.475537808348827,0.03438815377586411,69.88307017973288,174.60755174568078,0.9949925238520356,3.295639219679543,0.7640084530510352,10.152227249477631,6
6.142437165025042,0.22174304812354118,0.18903680983611532,0.7339245439425012,0.046404284386358394,25.311779092383787,129.89573477161215,0.9922652383180567,3.6531370760623534,0.7294246125257213,11.20381673921445,5
7.586555679087845,0.18118219660923948,0.38335899643472837,1.659316607004396,0.0442815692363754,45.9974374092914,143.36565528114386,0.9935760480982172,3.1582609343562282,0.41359835065326833,10.855697749676656,7
6.793018186161755,0.3550551929731444,0.2596991536371217,17.96900827486692,0.06778230248239388,32.542052662340716,201.18250057972335,0.9999079627526659,3.056975931292527,0.37384999053927764,9.232079046754853,5
5.681551878271172,0.2453510117562085,0.2726127236472222,1.677959445407935,0.03900322614276599,7.639964080394195,89.36042874651991,0.987226693284561,3.1241728808196356,0.4269491802873299,14.164424439063698,7
8.610263297508467,0.20949144686163945,0.38946176136258,1.9085734284716946,0.053561323610805046,24.998757499755207,85.68312282213192,0.9908485361732317,3.1889510563452514,0.3823268820390227,11.644289568038072,6
5.833068053103484,0.22859200700126936,0.25154559765190215,7.384531420769916,0.031630280754043213,11.024060357002796,64.2412515229512,0.9948848641133592,3.094545853046376,0.3808227291814462,11.634453567234777,7
7.431048447539579,0.3355021015262559,0.3103424457315577,1.1701064944883302,0.020687391919079604,26.039807864916433,178.809285592581,0.9945723095007324,3.1006540352186955,0.5531432241163277,11.678958525921644,7
6.821312962718226,0.29276333675712723,0.4149330877282791,10.914101674439175,0.04940332278882479,28.987966998210265,179.924982199928,0.9958925905525788,3.2909222037779986,0.3420256199027831,10.713988315328233,5
7.389126294228582,0.2621783107281248,0.37758489801869066,18.707869762211075,0.051472505700671765,71.53983726167236,187.25623508871175,0.9991406549193806,2.9896562583439494,0.4849347838037377,9.138414405388225,6
6.561276736046052,0.1958830842562126,0.30676860495471603,15.85258754373215,0.0465392003725781,43.988188156595285,232.24116269773108,0.99882605394218,3.3017772233495855,0.4605795650031127,9.544601816990438,5
6.779512509095266,0.21523103771849872,0.4460983140620397,13.756219601955612,0.03358010662438478,25.71810348328478,167.72109085286294,0.9989752775717049,3.2318377679014936,0.3119911892844016,8.93904553777213,6
7.387395909743356,0.233489919337723,0.25368367347504944,4.890500384895633,0.04903365119122805,28.427957552005207,117.40608857500307,0.9930331175253062,3.310242795685814,0.5812419540298264,10.81922735639121,6
6.7556716445960285,0.24570134896509957,0.26090068566812713,16.7349022853355,0.04747248759625556,23.084137139153064,174.27039011346682,0.9997898582905783,3.067661023260317,0.48166477900692367,9.106062319936633,5
8.20551421203541,0.24766910339672701,0.5754846141132032,2.983065963512854,0.03750714368201213,6.383436427848926,92.33022932207297,0.9913076084406004,3.0282931036850185,0.269985732806493,11.120036182000428,7
5.9323646281955495,0.2231929203011939,0.28686618920967727,12.71769729521554,0.037170660826249244,37.075413232987394,154.101237299979,0.9964581937916438,3.208527801989002,0.5196898453183261,10.59870804138475,6
7.665769354435967,0.22640417285481534,0.2573903755459047,2.376651007041296,0.04897770346891567,17.348352412086996,89.77970069124613,0.9939545741425866,3.2942762350813326,0.7555587331749595,9.761628211688908,5
7.757661226190776,0.2305628818861643,0.31527067123325514,10.408006608858946,0.06206820507170197,47.544638682675185,203.04846849270817,0.9969137406337554,3.066077801651827,0.3822267761886145,8.996795306064968,6
6.874765747683706,0.2308799288936533,0.1709848677784059,15.738466423631447,0.04911325258024705,22.53201598702204,117.25936533477709,0.9961909084833822,3.3604132303752534,0.5152490403297615,9.441478872387806,5
7.422635311240795,0.3660526865032822,0.43403151418826064,1.0128007807414596,0.05745123335301497,17.09064879071655,120.44238608594314,0.9913095663758001,3.2338120371721186,0.3664662636795393,12.67896227216232,7
