V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,Class
0.0037108540476193997,0.0023074934190371855,0.01941247673706453,0.018468548604198658,0.0005717282793990113,0.013562331595725001,0.02982074126761827,0.0009329041358266181,0.007253558582116428,0.007808746218922408,0.0001387182111493926,0.0006432248726797333,0.0015589573570309356,0.003231818113320487,0.002393782391466856,9.668547876798892e-07,0.012217996492244143,0.004222421793448138,0.016953043553596524,0.016457553359528938,0.0067949906372805555,0.0015159506314868403,0.0016874995002049821,0.004684073490381941,0.0030789424699222434,0.024620088336594407,0.003247828603362378,0.002605278578917643,0.008256892235298506,0.026331927208159654,0.004319621140788379,0.0004768476196991938,0.00818722186707374,0.001441239982902597,0.00325907710031081,0.0028917054361331978,0.012736680714087597,0.005388360949835836,0.0009437545087983907,0.005330390842290533,0.009778994066825763,0.01311803719916669,0.0036166215186865117,0.009699780180449574,0.0002104839049276502,0.0026893631613949215,0.006041041306046237,0.017276190158569175,0.0015071905468076448,0.008458474491782724,0.0013842610378062446,0.009001350606043037,0.01326381615202778,0.0036745038671813657,0.02812907573744645,0.002211560034296255,0.010331477419991193,0.003940480928702152,0.004279289008779472,0.013774209398777174,0.0,0.0027919931971078994,0.0012831907359505748,0.000601021970152828,100.0
0.0077254185214413055,0.004048665181216009,0.05055337004973199,0.0076374819237999365,0.0043920626443502905,0.009680007559713924,0.03769220880638625,0.0011210418948972393,0.01703547805615035,0.017575222465646828,0.016556322190287385,0.024157842977100046,0.024477402100837594,0.04539107684697157,0.01785058832930331,0.016801892958838837,0.013119781381745221,0.02871995290080443,0.02137616315821907,0.02472097269855949,0.026715737131359486,0.046352016075843744,0.002099901616004805,0.0035990177206962144,0.045120405830437735,0.01552386226377713,0.050390008811666394,0.00011852076979313491,0.03890576843189328,0.003929614496423183,0.024152563889711584,0.07463144118851922,0.024825932505513078,0.0007076771055143159,0.009019422872227578,0.03419844495770567,0.029435055785338327,0.040185319439235104,0.016071393412338843,0.0112770257326764,0.003381825563342196,0.0010321043725861044,0.05802446405549362,0.0092216087373661,0.0023681705521235445,0.0008063497442339289,0.03154197260958078,0.06939290340944375,0.051742794314028874,0.014603226124617666,0.014354565088827518,0.021137142002181825,0.025921962778623797,0.10948440530574795,0.05085446338141787,0.04449505731123937,0.009473074749552238,0.010148686845635024,0.032236630159620694,0.011195814079436558,0.003906,0.04041344657863872,0.038355110160993536,0.0300660831678072,43.0
0.0018482228405401898,0.01687054450032153,0.019651471369676193,0.027990768921713215,0.0558964974883813,0.009038565386071137,0.03374515376005094,0.0005008122106008056,0.007720850816070414,0.020654296754436863,0.003889145326262994,0.032625033812704374,0.004204476997317632,0.018564868054257118,0.03693115839873053,0.00012672013786390286,0.011188503781932927,0.005136090959574779,0.00451094525543034,0.005994802924154244,0.0166196659886414,0.033968504991036826,0.0016288232998730042,0.0023500889253391805,0.023153022115395078,0.01585785053674217,0.030210611009217583,0.03916608466051531,0.010064156679125549,0.027102019542900688,0.05197850591170383,0.06470557115141845,0.003036123995599989,0.0011372700023818533,0.0017798527400425708,0.005660356435682614,0.004037813939284353,0.049664884214539816,0.049939999890470606,0.011851421402316752,0.033150429301893894,0.008305308575554466,0.004739082102688521,0.026749036504317567,0.006103171073938654,0.03458690138121066,0.042687681483575886,0.04470275163121662,0.06141863217010651,0.009779068958819923,0.0035933707181049625,0.0015011981834694417,0.03410917210965305,0.07431482821720076,0.03721418494005579,0.020730470798265146,0.01439051760570597,0.0016158216540537631,0.004743807818194243,0.019014272644369494,0.0,0.012141411306426077,0.005745448423953415,0.004165015488652293,98.0
0.001137822604999942,0.0348334451296178,0.06353679454237438,0.04472659498069126,0.009888155853511906,0.01370460796773016,0.012752113878199496,0.0014316377288303385,0.005162403684022117,0.013538730872122068,0.03520701790625053,0.010103389624191644,0.0042022884056349095,0.02456750763324355,0.01065975031334537,0.0005535456434780193,0.004733570550700507,0.02125962955387327,0.03060862901225129,0.012692249353192195,0.003188679528167722,0.00224555765026736,0.0012276587271164308,0.0019689805340343367,0.02089784003471134,0.01782452799937685,0.006714970732827469,0.021418925036067467,0.07345633327129039,0.0026859014229248823,0.002835636098085824,0.0006779904730723684,0.029171263371516702,0.0007428719808582646,0.0008923422841686789,0.007835482316026524,0.020852606989912238,0.09524831517224613,0.01119690900150789,0.00522471813805339,0.008692901348092084,0.01826243031692211,0.021138541724260017,0.00358896359942775,0.039213941559272006,0.0008886532458832926,0.022907338243458416,0.013130143615926659,0.009629006597141807,0.004930226144679008,0.007750830321611061,0.013816119101966774,0.019235496544357123,0.0009548343099527756,0.02420663048863225,0.0033877669951692807,0.01578101030587121,0.010459792614256877,0.14696288590599943,0.006059696849765782,0.001953,0.005572616135746148,0.007660533146520962,0.001480378377365489,60.0
0.0022468223267904184,0.016215426924435103,0.05857350608963358,0.033999527740664316,0.009816238815271782,0.004717933957707259,0.03739884486558697,0.001112776027834976,0.04241556395284667,0.018406679773531925,0.018942756381508604,0.007416521889819672,0.01858845783020476,0.002418894400604382,0.01670094188430806,0.0005630861302267285,0.012507801191331271,0.012000351665933927,0.06239965991978921,0.01176473038723221,0.0010643923322449756,0.001472352738714887,0.00082990123014671,0.0018483159066788476,0.0022123740447450124,0.015775722962271137,0.0014557352474189847,0.019959102797369503,0.060849996377448784,0.010822174109537957,0.007436447312336907,0.0021597460571982537,0.004840864659430781,0.00013996855529552733,0.004768794709402351,0.008035241470856472,0.017337059990405135,0.01344718176183881,0.01568362472386059,0.003875678757113096,0.0075524255706209105,0.010753424301577358,0.0011889853737669788,0.01410124476796057,0.0636366530082844,0.005936612545511512,0.008316605697548354,0.08100322402201042,0.003813607168571419,0.004371023747873687,0.0026929377040736564,0.00032274531470650086,0.05043478506454106,0.004372628709618989,0.014608653497411795,0.0018061843490191514,0.01675110243723191,0.0087617210260846,0.062498471728460264,0.024756089626554664,0.005859,0.0015091743758074473,0.014313368367080243,0.0005895603219443493,75.0
0.014963153313732717,0.008568060781149483,0.06992567812986139,0.001340360956614765,0.009969806191683545,0.0059502637395163534,0.011461935885084956,0.00571506680406006,0.0032906431545007228,0.014315847576560799,0.0024762159094554996,0.006553479172238921,0.06469009117139271,0.003092087341873384,0.02666424037690791,0.00033235024799050403,0.000530268025319229,0.02020043396333887,0.0017075962382779308,0.008157895081215215,0.005454696815970276,0.0018062822059943984,0.0007474712940895936,0.0017541678045469643,0.0003095812260033268,0.023411325137431382,0.0003521738101928382,0.013944380698924586,0.019518994099069608,0.012802337842210612,0.007207987212270377,0.003967021341832312,0.003440813420496462,0.002729167276147218,0.003980272968949582,0.008523734216757204,0.030186589304428878,0.07635164829065258,0.030268857932736676,0.011944767441892244,0.01042361783577875,0.00023743965380708314,0.004950643191999374,0.016670167099527445,0.007040024595316021,0.00708205182262342,0.03439448060692568,0.07822731995337547,0.004133041077450763,0.012662682365257671,0.04362940374075212,0.00044851250811869743,0.03173481643268004,0.0048938651277711425,0.005800227474172674,0.0025032288647658272,0.0044441995822978924,0.003492968010744887,0.00030193115770013623,0.0004147562637567412,0.0,0.0016692543893011657,0.06844398415522746,0.0014343459554187552,28.0
0.06496814208944275,0.11277315949431677,0.01696865130762939,0.002953072790305171,0.003689764846533787,0.12181011665117088,0.011446554760643348,0.000534110688752343,0.008988959976865636,0.02444072441484104,0.04090103268629064,0.002094185491422518,0.10583117096330276,0.0027154691229334367,0.002764418953419516,4.400632976645031e-05,0.019955496078201098,0.0012543709580607365,0.005179547717255611,0.01819258866002554,0.008604247495661431,0.0023482964466306645,0.0019326853627167075,0.001131188872186582,0.002754806446498233,0.010035622032820497,0.0037655845844354594,0.003250940415201107,0.027142705857745992,0.006056063065903251,0.0005367410761352447,0.0012885150449148616,0.030505709562371225,0.00021779700786333158,0.04360765564994926,0.051258229191399884,0.008379982020441304,0.008075304076490734,0.0030227081687903322,0.0015101073457890893,0.004982302672534644,0.017877842078510515,0.00020769339632671383,0.001242800623602352,0.018763927090353162,0.0008877209748448965,0.009379107856370743,0.011398954877699525,0.0022431713128289836,0.0033221723762809022,0.09978995077869543,0.0016533907559279997,0.013865539208536046,0.00574474429451641,0.025809844881958893,0.0010555087980423513,0.0036716778872454073,0.024516887013442616,0.020240346687078425,0.013933991523676761,0.001953,0.005021286170982041,0.038225604258455975,0.002126028226667545,40.0
0.00572747294039015,0.009075196915936562,0.039183932543251934,0.001982256450924524,0.006580542413336508,0.014090592157690134,0.014615897586151096,0.0073123949495099835,0.005257992728086159,0.026503024277832105,0.013485112070240748,0.02325904476179746,0.006263499659262501,0.015274201810371157,0.013351696119273419,0.0001446952264219368,0.044707570144460584,0.019400260859562174,0.02426517890019967,0.012262355054712553,0.019953412635851,0.001767459312137518,0.0019426400628479745,0.0020010582770490118,0.010988688497701037,0.011747641381659256,0.01843460148256328,0.001895211979953359,0.0678186743744617,0.014908565966487038,0.0038668430592775547,0.0022991054514893573,0.009189869352758978,0.0006150615728064076,0.013344133947829403,0.029915905577175418,0.014733605972519631,0.024337215857059103,0.0034361884067958073,0.009230491681783476,0.007189565601670698,0.0900119230303488,0.09611086344343725,0.017208838914782917,0.06673755930164499,0.0009974703918899613,0.03076573963566561,0.054645693679786604,0.008965840109839286,0.04097221470468325,0.016391335995584098,0.0003812356630244627,0.03308913539761191,0.0015953904443275226,0.008225633200629037,0.005037529610264093,0.01124091373392954,0.06535956507162269,0.04866675785100117,0.015401870911913479,0.0,0.014399884997792094,0.014444427551250175,0.008022801485848448,51.0
0.0020944291448702352,0.003812402612366937,0.018272565343749825,0.032914652984055215,0.010145648780466863,0.012201301894863101,0.006089208436502916,0.0009405943491490308,0.012138291372255267,0.0027784906348241266,0.001318385068709331,0.012713880366308423,0.014444500929111523,0.03256007908413336,0.013523297199788606,0.0006470112871313194,0.0017760479314944966,0.004467242766811379,0.01112783998042251,0.005911338394578233,0.04797137321218453,0.024471604236551883,0.001142981737702944,0.028463569199983448,0.05526642212189263,0.002283510592864692,0.03738815856222841,0.03028172687805902,0.00668027606339134,0.022003173327826135,0.0032449959329684643,0.09795955099089391,0.0035294138953872044,0.0029514344701085655,0.0006846977925037947,0.0023359077558180816,0.0030798623677145073,0.039846444416705484,0.009608506070935116,0.001862491011379531,0.0021479578372362385,0.0033798523689880923,0.0020497110396716454,0.009519443340535992,0.007188678029041872,0.0187800286329856,0.026844735890958347,0.03940908351337198,0.025014904542595584,0.05229047997774294,0.005273574183481002,0.03969056873372281,0.0016329511827603883,0.002690817294561274,0.01900034281935705,0.0064558520006299715,0.005428289641834305,0.0026665138316779424,0.010980758346060134,0.011613915041202941,0.019531,0.047861333695040316,0.005319084897805368,0.029983489664058713,2.0
0.011352801541487106,0.00022279003529069737,0.005535151326735581,0.017396966294741422,0.012380129965628432,0.014269200156492464,0.02151025349981064,0.0006877284726104333,0.0036336183350125727,0.02119055549146451,0.024338691637063304,0.019505220027891255,0.019266440317869213,0.003424202600282277,0.02366363203690337,0.0004998859659601277,0.00852828041400295,0.0047986991681766775,0.03530160493800639,0.018149234760844686,0.0015985401408537484,0.017992952021576785,0.0017332489196548613,0.0031185484977723716,0.00020804588075243414,0.012111803191134612,0.0018868111294848466,0.01295702436703515,0.025320927647356738,0.008920890239143577,0.0078643676867192,0.014619324891469878,0.008296178613710854,0.0007230229207910471,0.0060916940375711146,0.01816968830817767,0.004445436571304187,0.005542110536002251,0.014497082669743065,0.0023783978579327934,0.001752661493629389,0.010182602631162267,0.030660203010741592,0.0031650482888018854,0.018032934885513607,0.012318656038866335,0.01099230106187984,0.14624048730395628,0.014217614438210156,0.0028248735626930626,0.001172994833004672,0.004261138266433397,0.020171080556699944,0.01921115513228311,0.0073541181010741054,0.015739232568437234,0.004188773526970712,0.014849520550714111,0.02336274140571507,0.0009533453362449408,0.0,0.0026291901535159083,0.0286890914774536,0.000929656639057498,90.0
