DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
0.30811734073103003,0.45751165653743636,0.26314665907318685,1.8022053675188907,2.720843950143569,0.1862148403599794,0.15244077785380267,3.4946985920674956,0.17327935295432262,2.038822248859911,0.33292512070150543,0.27242608472680363,0.2741857446518758,0.22829435693390937,0.6905847455595632,0.6102765079988606,1.3461476182300822,0.869913870201448,0.3916280198624959,0.6402302113994722,0.24988254508686394,0.3348968188959884,0.15637151562591572,0.8542987564466098,1.8451209037341123,1.0739474054866982,0.20208982584375418,0.22660044492229311,0.5339408899459778,0.1462552538741788,0.40076012249965803,1.5892928830997293,0.5950557341240275,0.566035255975873,0.5411881808446727,0.7867496448305004,0.5734623515176781,0.3636182784477334,0.5102040580261901,0.3955542654969932,0.32574547048926816,0.4185730116746328,0.4056025826682959,0.19285918658997464,0.9754088975027614,0.11930602270596583,1.1596498838040867,0.22520819089339886,0.24831227547737472,1.1763115877728698,0.10072821531074201,0.1274085263299324,0.16145756390093152,0.12365671448778374,0.1483361712022346,0.19921768271393853,0.1534412225189192,0.10630342090948587,0.22400081385630974,0.09899068734564229,0.5759446446445162,0.24937886947712676,1.1956353189803706,2.014023117392634,0.17994551906325104,1.1045102081938085,0.8016665764574635,0.2501893103321449,0.16227305521152674,0.1368041041912469,0.12484580729373032,0.1391614899051571,0.38371216692182103,0.13016357506003617,0.18443689157487422,0.1835831207041193,0.9792264040636057,Control,Saline,S/C,c-SC-s
0.34680058990851775,0.5000782930785931,0.3134791824412614,2.6179185320402354,3.8289159108356476,0.23258318629773628,0.1672655882836331,4.1737266767752965,0.22304268336553457,1.4996868651594237,0.3562835380521142,0.32090695778727035,0.33354012435264285,0.2779413521372094,0.9546829596334805,0.9116783498414248,1.853037378994154,1.3070111097225015,0.4334281575394413,0.9172927431554928,0.274694372201886,0.37001634789643345,0.1632972859732415,1.255725850749768,2.356763148245498,1.124977292790712,0.23587798148820713,0.26729393800934026,0.7028068841374743,0.15560965560491707,0.3993205482160695,2.167181132291631,1.4043385067027672,0.5305054743643695,0.5475572235049859,1.074972112415344,0.6090281926799549,0.36568441283004327,0.6396490843221051,0.32503515584204373,0.2735383757611463,0.4450573695068054,0.45256434071539803,0.18293561495256025,0.9101487101945797,0.13300303702000352,1.5183615651893736,0.23344419806728445,0.28860797154591944,1.3943734439446172,0.10957805358620995,0.1675528716349543,0.2031969397296754,0.15143949079455257,0.15416277945421517,0.20519914685838184,0.1773036788114592,0.12053930845112115,0.24729835171127365,0.1461401945121749,0.5265942501799563,0.2831638160789091,1.4089339503437424,2.2317746969459527,0.19187252489988457,1.3150145808992355,0.8068228386684394,0.24281183839002418,0.14913202228565872,0.12540627808531182,0.15287015638195028,0.13798973388844907,0.40929543892529036,0.1329171051637302,0.1861669881457064,0.16860221797886749,0.8928848703848971,Control,Saline,S/C,c-SC-s
0.3748589063438915,0.5982380446076644,0.2566907537863102,2.4984631353964093,4.075044990076262,0.20196842325038658,0.161070450834079,2.7841227300862554,0.16537508366623674,1.5153731054829773,0.6084329122819713,0.25186420447879043,0.31697930403442437,0.2287455807138995,0.8993489262302488,0.6702510103648587,0.984065953890022,1.6690954503458209,0.5143649545289105,0.5929427627713281,0.42957276236017977,0.3064118503124914,0.15183016909064428,1.28688801156059,3.7114978105803282,0.8071361273326513,0.2189060167913664,0.23974305110454228,0.4998104250443106,0.1447645707685634,0.3118621657643082,2.4716572461781863,0.277859052793788,0.40675221028350506,0.32741572037700395,0.6721328464012969,0.4175863114501174,0.38248828116038713,0.4286691403006624,0.34490357083759376,0.24509347057499128,0.679310972725426,0.40167297325308327,0.2296195499358845,0.9565284089383675,0.10996690812679023,2.3726263379439487,0.2197442534050785,0.6156288206132434,1.2298635725421725,0.2941458306965513,0.15263094745104666,0.20183340064791827,0.11558134724445822,0.1501549563216491,0.16950006695114986,0.3149971852601446,0.12281165789656569,0.26940356353300415,0.1278362924387522,0.5309958680149537,0.28284802198249126,1.5866975868280837,2.2184588534607306,0.14575427393161144,1.103331798639879,0.9626014413061704,0.2132422706529054,0.15279802259217687,0.11477075003316257,0.11885214461347675,0.1168793916378014,0.46286234535712983,0.20407747250392166,0.17723628367640498,0.1584871868001094,1.810548048549799,Ts65Dn,Saline,C/S,t-CS-s
0.28332431098013344,0.477654388478427,0.31120779762355005,2.572633784819824,3.9041804118776193,0.2284256311113755,0.17161006643324137,4.151751686245547,0.20576489047891852,1.4287829388869708,0.3310390823865132,0.32367613589794375,0.33828184810234324,0.275593636292838,0.9478217400159815,0.827314592588901,1.4279788765993215,1.313597331419343,0.4346223524331243,0.6529012934147951,0.27102083628832574,0.36924709962808516,0.17731909434327903,1.2425180185850269,2.2730516147970725,0.942957345818961,0.23343890360081743,0.26116689727603964,0.656619451130393,0.15583875835025182,0.28228136515193997,2.1991292691665025,0.7626002074282519,0.5317770124700607,0.5502987216274197,1.0658793972554452,0.632953192241469,0.42406528160684176,0.6932947795518236,0.27866645299425463,0.3746218591143658,0.359117340524376,0.4720978817825021,0.1652107789209619,0.8829229329891207,0.145115748203043,1.5222350057129121,0.2378404605357042,0.2603269862450736,1.1510828152613823,0.144273442904289,0.16464993759563198,0.18879820916029266,0.13693870114203607,0.13663765969090277,0.20440529493922865,0.17632287779531658,0.1233829327561945,0.23370236780229242,0.13046892796831608,0.5781080430271754,0.2858197562945842,1.557645887840759,2.1274600783386712,0.19110466245332025,1.4627416875142507,0.8202577834875487,0.2511984004171881,0.14911645664725956,0.13078778163811441,0.13621596810177802,0.14539631478700552,0.3993510672470725,0.12996872627177886,0.21565027180253615,0.16714114121242,0.8967253854904338,Control,Saline,S/C,c-SC-s
0.37869970236278244,0.6491280544588911,0.2972196658819342,2.336160761637205,3.034099780894943,0.25031562738195906,0.1964961211650025,3.132977628648923,0.23138379311267288,1.1391380136635147,0.2810345505096274,0.32421854787063953,0.28663680074277814,0.3021106336162148,0.8746686117744892,0.6379170393805578,1.49381432689602,1.2869587561774989,0.4334802690802469,0.5259071467664584,0.2463747215593842,0.36401156069192653,0.20817674953755003,1.2582083818497127,2.3057452810754016,0.98898802749631,0.2524583010534912,0.31471239316481725,0.6766096216909079,0.1873217793678849,0.36312769651598686,2.268550513394931,0.9926660903855219,0.4244251519691655,0.32804001509721314,0.7515388526551754,0.5359318776715332,0.37591727210440345,0.4672771766543544,0.28432608059340797,0.31466479076527837,0.38497040801842514,0.5455718046605155,0.1749748702642462,0.8519325309973218,0.13991945746381268,2.2158155325209448,0.24849520055954147,0.519726702628445,1.0195738967025714,0.9188795232927036,0.1485295538872465,0.16570214573520436,0.12448329553814279,0.14795706751194637,0.1882281742613533,0.3502500831880186,0.10816990440888043,0.1839299258234329,0.1524001312376319,0.5076634972690677,0.3073928666444579,1.725461309965316,2.5137040969734805,0.16206769453801315,1.2656853516644915,0.8135220695925173,0.21018184408442936,0.1614941665492216,0.11776932973038917,0.1249743779756544,0.13226245547593285,0.4796684310092818,0.16469300011981358,0.19614724942777145,0.1638217969834271,1.2591234988560995,Ts65Dn,Saline,S/C,t-SC-s
0.2895073714117587,0.5081114620265696,0.2820226574306113,1.8565034670084817,3.1156099503617876,0.25772176750776815,0.1813571326575849,4.396660654128659,0.14772666522205252,1.3089145528127568,0.3958043729847745,0.28222908957008835,0.3291319812792568,0.24335544031602022,0.7676151303932243,1.254087755745381,1.3156898942107296,1.3720466718515056,0.44158617340031625,0.46970274889134656,0.3308715348809679,0.3461415236499728,0.1621794344733742,0.9542884089243615,2.08938839735053,1.2819518613513794,0.2116426755614868,0.23321078935653103,0.5383077480688745,0.15714583966928639,0.4162862583817695,1.7142022737955476,0.6229264120554285,0.3646318878441717,0.5215161038061668,0.7231926452443439,0.574979434350378,0.3056438491622729,0.47619234215473527,0.35423050337461554,0.281498658292958,0.44224180310002953,0.45915917867304185,0.15131126256925012,0.8234080115375392,0.1118127568034589,1.442812073242857,0.2643350259684829,0.3082168713419546,1.1929921466585571,0.12855073169638584,0.13895154575832172,0.1669099299564399,0.1308766826454451,0.14700614895620825,0.18740624921529322,0.20998832553105773,0.09716503319982257,0.22708009386397265,0.10839393915043528,0.5988047787183548,0.29904662502958895,1.204046876037445,2.008472713373482,0.1268098514344946,1.2886130191152723,0.810021116576868,0.24371468608092223,0.14929376830504915,0.1335731706820597,0.1322083024943176,0.1431936926161327,0.4098962699162536,0.12654643607292906,0.16880057809855806,0.17653248292709017,0.9790188787541781,Control,Saline,S/C,c-SC-s
0.3478949538574903,0.6040519289444191,0.3574826869394343,2.736095476742549,5.150374782709421,0.20691884174303055,0.17706392692811068,3.0490988840152946,0.2379993436192887,1.2443928947899325,0.41451770979674774,0.359772097363954,0.30534486737630945,0.2576856517685862,0.9701963417291088,0.9571536736624365,1.444809723374684,1.314669298444185,0.5358282066400911,0.7825832678573831,0.31712011843501553,0.3635742792841202,0.1997812584650163,1.293358641914267,3.353128558156167,1.1895641974552777,0.24547049150175856,0.31638310816366455,0.7806513810803037,0.17821961732005195,0.40709093695718035,2.6860304694766244,0.31585882397101395,0.39672664962965065,0.439129073936068,0.6757473640066932,0.597492443568398,0.38344806253751523,0.49007817986057695,0.3563485094582072,0.3435017443160725,0.36437836700223536,0.4875199098092589,0.19083967895146828,0.9923402810408563,0.16000288527262727,2.6420114410384237,0.29547923159538403,0.5512007183635353,1.0016363968537911,0.2522751385215356,0.17074198883757882,0.19189311981313364,0.12381213548071253,0.17855666160694778,0.19144175996612342,0.2889520189954649,0.13323229352569047,0.19055903510829109,0.11790076260638818,0.41533626804065965,0.3158714280847345,1.8973975407344574,2.008803139432741,0.13354107805610851,0.8995160379100493,1.0042874783534268,0.23246562544247992,0.1642040176845904,0.10701184335873477,0.12509118428988464,0.11279836163487036,0.38903668415593085,0.14798944109421808,0.1589339187548725,0.17738155986902007,1.5326651703206025,Ts65Dn,Saline,C/S,t-SC-s
0.4122383030911131,0.692657181900156,0.429600281111749,2.7714957557817295,5.343186431816138,0.3372756363833741,0.20263787957753246,7.104005239728334,0.2628757990241026,1.6545321422816732,0.5007613692500178,0.3741854185032564,0.3999469937024937,0.3302115581596776,0.9712110849236274,0.8199639352754747,1.95442525979594,2.3070560870773784,0.5217823610233637,0.8810860392846788,0.3611498112034575,0.41978157330428284,0.1707197157160707,1.4210948891309192,3.4774228377836995,1.3536040643781009,0.2668159075285543,0.38273304025136107,0.8986139770589039,0.18144422713469782,0.42643447474854373,2.7942478911477036,0.996602128473349,0.5251030079584864,0.4534610491577263,0.9281964733810374,0.7732951918966051,0.41418341849932877,0.5421005549676374,0.32024783823776043,0.3130052493758998,0.4645232396500893,0.6359554446929068,0.18604004282543296,1.074710815720457,0.1738593807432135,2.5106792605410226,0.28565481369654094,0.44211088240980767,1.787565558483215,0.23196515061699255,0.2789077236176158,0.1600964852635737,0.14295329927697575,0.18064964131617814,0.20797688331617253,0.21693713914965865,0.10397841586614988,0.1795627571796474,0.1409190988835417,0.5101682119320333,0.3362642026243933,1.5798515905233068,2.526832263121696,0.1688364947486537,1.3041412123749851,0.7366873604312694,0.2640951267215697,0.15507154218727964,0.14409425945730145,0.14327494041404024,0.12093504038620093,0.47103908392957333,0.15065840797042918,0.14010527818122115,0.15301819014201046,1.1308859721121498,Ts65Dn,Saline,C/S,t-SC-s
0.5466100277936274,0.8199016731919888,0.4406640810676344,2.595264230302988,4.902020463440726,0.19453241794390055,0.1375919758791692,3.2380184936993404,0.29516885319204295,1.3657808725997873,0.4056143766293523,0.22822331284057526,0.4051475378210835,0.18560550661190114,0.895535035674423,0.9850107443830639,2.293581271788414,2.2721181085348654,0.5390456653639037,1.090773422645882,0.2541781042842057,0.31087260835814157,0.14340763287174302,1.5499688806168856,3.7756657205283304,0.8089449694132497,0.19908799499405094,0.2074826843418229,0.4174873151982934,0.13880688236471053,0.3799264788928536,2.525868676425778,0.3544472648317335,0.4622648631352348,0.38124940549818315,0.6562207899540059,0.48922572450860213,0.4911328066654707,0.6697172016304616,0.3581870649241714,0.2842821014597833,0.37503693405026806,0.2782092108963239,0.17954868806165905,0.8864071558592183,0.20500946039455814,1.8906242225829624,0.31648325551407536,0.7157376964387078,2.1023894700058614,0.3060619082587749,0.14897473124637534,0.15020389821890007,0.11875841200434205,0.11310112699890061,0.20158936530128688,0.25699831133926276,0.12128783953126084,0.2327733952124705,0.1547101708397181,0.5027825189390758,0.293553653789994,1.8506828770098764,2.1574448707732885,0.1562985663340152,1.0003008151198691,0.8572436447229866,0.22498805859247814,0.14191012936301228,0.11855514210744843,0.1154592656417366,0.12316325321897338,0.4945238109898057,0.22257819666477469,0.1890074624448944,0.14151894122820013,1.830377487181463,Control,Saline,C/S,c-CS-s
0.2970636918162702,0.4632983706748924,0.3237704370020022,2.1763729833203898,2.836232411467436,0.23366736024832502,0.18687347534493468,3.694201217042908,0.19692525623106757,1.2945333016262457,0.35422369670600434,0.3141654680980579,0.3276186759554008,0.2333158688281518,0.8143949478833928,0.8077442752684094,1.7211786435479974,1.3009739704099974,0.43804923784684685,0.7124465596111502,0.26278252365509097,0.38791550585632656,0.18178029585661395,1.8416416028079645,1.826240356776116,0.9570036502708955,0.18480905969913525,0.29203532208987315,0.6709899302856738,0.157848678755891,0.36455974766000593,1.9183400189081141,0.902997055390156,0.534642699565396,0.47628911773699256,0.8418892502418867,0.5918216071680393,0.40897873048775524,0.6766342826990631,0.35445841251299925,0.3303152027593497,0.39525224644583734,0.4396571392210064,0.16163786659423,0.7583819171201881,0.15257494436433877,1.542795625946698,0.33612832818742844,0.26737495667938416,1.005067334003131,0.11193980721737651,0.13363831365399687,0.17940458833306105,0.1283985446423867,0.14913082877488948,0.19377995201003473,0.17077422205409817,0.11341420421103435,0.23626138225664023,0.11917126369102563,0.6124612055261596,0.2760008973377047,1.5278618994029889,2.349314168648241,0.15996917592751714,1.2040440327952455,0.7881750789697141,0.24824412079295205,0.139675292139737,0.13468607048592857,0.13059282085671292,0.12425950582131605,0.38987219797889333,0.13966338360392186,0.21448524169654354,0.19801005998559698,1.0455745218077546,Control,Saline,S/C,c-SC-s
